employee_id,gender_binary,Cad Count,Complaints Count Sus,Complaints Count,Highest Rank,Io Report Count,Dollars Earned (Gross),Certifications Count,Unit Count,Military Experience,Hours Worked,Max. Comp. Rate,Promotion Count,American Indian/Alaska Native,Asian,Black or African American,Hispanic or Latino,Nat Hawaiian/Oth Pac Islander,Two or More Races,Unknown,White,Last Pay Year,Year of Birth
17397,1,9978,2,5,4,1180,1159831.67,4,4,0,24682.25,71.37,0,0,0,0,0,0,0,0,1,2024,1985
14536,0,14104,6,27,4,1687,1131430.39,5,7,0,24249.35,71.37,0,0,0,0,0,0,0,0,1,2024,1990
14808,0,9267,10,29,4,759,734419.38,0,3,0,16732.5,60.81,0,0,0,0,0,0,0,0,1,2020,1991
13970,0,10958,12,20,4,1118,795742.25,0,4,0,17906.3,60.81,0,0,0,0,0,0,0,0,1,2021,1985
14701,1,2419,1,10,6,295,1303641.78,4,5,0,34840.15,70.39,4,0,0,0,0,0,0,0,1,2024,1983
17285,0,8977,6,13,5,710,1315863.18,6,7,0,25960.65,71.37,1,0,0,0,0,0,0,0,1,2024,1988
17805,0,6766,6,15,4,686,609758.76,0,4,0,14753,60.81,0,0,0,0,0,0,0,0,1,2020,1981
16798,1,5244,3,11,8,735,1336415.65,4,7,0,34090.8,78.93,4,0,0,0,0,0,1,0,0,2024,1990
12781,0,3943,4,11,4,307,311014.88,0,4,0,9695.75,77.2,0,0,0,0,0,0,0,0,1,2018,1980
14432,0,12577,5,14,7,932,1226022.79,4,7,1,28088.75,71.37,2,0,0,0,0,0,0,0,1,2024,1986
17011,1,9036,1,5,4,986,694790.9,0,4,0,16624.95,60.81,0,0,0,0,0,0,0,0,1,2020,1987
15264,0,10601,7,15,4,959,954394.58,4,3,1,23049.75,71.37,0,0,0,0,0,0,0,0,1,2024,1987
17506,0,10990,4,10,7,853,734534.36,0,3,0,16692.5,77.2,1,0,0,0,0,0,0,0,1,2020,1982
17712,0,11926,6,22,4,1305,535565.23,0,3,0,13130.75,68.175,1,0,0,0,0,0,0,0,1,2018,1992
17037,1,8097,3,11,6,998,1047829.92,2,4,0,24568.3,71.12,4,0,0,0,0,0,1,0,0,2024,1992
16188,1,8257,7,12,4,952,818193.14,0,8,0,18059.25,71.12,1,0,0,0,0,0,0,0,1,2021,1991
15799,0,9858,3,5,8,561,1121473.22,4,8,0,23143,82.13,3,0,0,0,0,0,0,0,1,2024,1976
16928,0,4470,3,11,4,553,361179.67,0,2,0,9701.75,60.81,1,0,0,0,0,0,0,0,1,2018,1985
17157,0,11635,13,43,4,862,1153021.13,6,5,0,23842.25,71.37,1,0,0,0,0,0,0,0,1,2024,1991
15493,0,10436,2,13,4,757,719815.55,0,2,0,16338.75,60.81,1,0,0,0,0,0,0,0,1,2020,1990
14440,0,10893,7,7,4,1391,1144916.92,1,1,1,22968.25,71.37,0,0,0,0,0,0,0,0,1,2024,1972
15543,0,15017,5,16,4,1084,1037020.55,5,3,0,22624.25,71.12,1,0,0,0,0,0,0,0,1,2024,1989
18193,0,11514,7,13,4,1313,1139886.64,6,4,0,23413.5,68.76,1,0,0,0,0,0,0,0,1,2024,1987
17493,0,7976,8,13,4,892,997287.4,4,8,0,22714,68.76,1,0,0,0,0,0,0,0,1,2024,1983
16889,1,4782,8,9,10,658,1285217.02,4,6,0,39744.35,77.2,4,0,0,0,0,0,0,0,1,2024,1974
18278,0,6840,2,5,4,925,336729.65,0,2,1,8787.75,74.36,1,0,0,0,0,0,0,0,1,2017,1990
16660,0,8109,12,20,6,943,1262399.51,6,6,0,25547.46,67.79,4,0,0,0,0,0,0,0,1,2024,1986
15922,0,7016,7,18,6,851,1171182.1,4,5,0,24503.7,69.09,5,0,0,0,0,0,1,0,0,2024,1987
13077,0,2762,4,5,4,380,164326.33,0,1,0,4775.75,71.12,1,0,0,0,0,0,0,0,1,2016,1989
15569,0,4203,2,2,4,362,238767.43,0,1,0,6701,55.77,1,0,0,0,0,0,0,0,1,2017,1982
15884,0,10200,9,14,4,1306,966004.16,2,6,0,23356.41,77.2,1,0,0,0,0,0,0,0,1,2024,1988
15529,0,8303,3,7,4,540,1182024.92,4,7,0,24762.5,71.12,1,0,0,0,0,0,0,1,0,2024,1988
16230,0,7236,4,5,4,776,648859.8,0,2,0,15366.25,57.9,1,0,0,0,0,0,0,0,1,2020,1988
17729,0,9507,2,3,12,807,1271666.47,4,4,1,23755.5,78.93,4,0,1,0,0,0,0,0,0,2024,1986
14261,0,8724,6,26,5,873,944790.02,0,3,0,20270.25,57.9,2,0,0,0,0,0,0,0,1,2022,1991
12796,0,7610,1,9,8,628,1539375.37,5,3,0,27168,86.86,2,0,0,0,0,0,0,0,1,2024,1979
16331,0,4945,4,7,4,540,299281.04,0,2,0,8213.5,71.12,1,0,0,1,0,0,0,0,0,2018,1967
13760,0,2555,2,2,4,318,176547.57,0,2,0,5186.25,55.77,1,0,0,0,0,0,0,0,1,2016,1987
12898,0,10575,2,11,4,980,665230.65,0,2,0,14927,57.9,1,0,0,0,0,0,0,0,1,2020,1988
14889,1,5447,2,2,4,749,345192.62,0,1,0,9304.25,57.9,1,0,1,0,0,0,0,0,0,2018,1984
12899,0,11691,5,6,4,719,1029426.17,0,5,0,23016.25,77.2,1,0,0,0,0,0,0,0,1,2024,1974
18214,0,10250,4,9,8,900,1055983.76,4,4,0,22633.5,77.2,3,0,0,0,0,0,1,0,0,2024,1985
13636,1,12548,6,16,4,1352,1041677.74,2,4,0,22194.95,69.72,1,0,0,0,0,0,1,0,0,2024,1989
17061,1,6449,4,6,5,581,625744.04,0,6,0,16751.5,57.9,2,0,0,0,0,0,0,1,0,2022,1988
17948,0,9888,5,10,4,854,823841.04,0,2,0,18090.5,57.9,1,0,0,0,0,0,0,0,1,2022,1986
14019,0,1519,4,5,4,267,127548.27,0,2,0,3767.5,53.34,1,0,0,0,0,0,0,0,1,2016,1986
14418,0,7104,4,14,4,932,427936.92,0,1,0,11094.25,71.12,1,0,0,0,0,0,0,1,0,2019,1991
15520,0,11032,8,13,4,1541,814369.34,0,3,0,18065.75,77.2,1,0,0,0,0,0,0,0,1,2022,1973
13014,0,8967,14,23,4,899,1111800.5,2,5,0,23491.05,68.76,4,0,0,0,0,0,0,0,1,2024,1991
18175,0,4218,0,0,4,393,1330776.15,4,5,0,25040.5,70.84,1,0,0,0,0,0,0,0,1,2024,1971
16661,0,3978,2,2,4,454,235968.83,0,2,0,6384.75,57.9,1,0,0,0,0,0,0,0,1,2017,1990
16699,0,8133,5,16,6,725,1169972.99,4,6,0,27002.51,69.09,5,0,0,0,0,0,0,0,1,2024,1986
15122,0,7703,2,6,7,871,1276707.26,4,2,0,24203,69.72,2,0,0,0,0,0,0,0,1,2024,1981
16614,0,5307,5,8,7,811,1162399.13,4,5,0,22641.8,70.09,5,0,0,0,0,0,0,0,1,2024,1971
16867,0,2203,4,8,7,259,1350725.75,4,5,0,25909.5,86.86,3,0,0,0,0,0,1,0,0,2024,1986
15872,1,13,0,0,20,0,907323.98,0,0,0,7384,131.194,0,0,0,0,0,0,0,0,1,2018,1954
16902,0,329,0,2,3,84,87011.44,0,3,0,2487.5,42.96,2,0,1,0,0,0,0,0,0,2021,1996
13286,0,5708,2,12,4,439,293168.48,0,4,1,8539,55.77,3,0,0,0,0,0,0,0,1,2018,1988
14556,0,12900,8,49,8,1411,1259215.63,5,5,0,23899.5,79.13,3,0,0,0,0,0,0,0,1,2024,1987
14824,0,12774,12,28,4,900,1292033.97,4,5,0,25564.5,74.36,1,0,1,0,0,0,0,0,0,2024,1986
14803,0,11337,2,5,8,1388,1170954.95,5,6,0,23604,77.2,3,0,0,0,0,0,0,0,1,2024,1981
18011,0,11482,19,45,12,868,1331753.33,5,7,1,24048.75,78.93,4,0,0,0,0,0,0,0,1,2024,1986
17530,0,45,1,1,2,9,77455.6,0,2,0,2815,49.74,1,0,0,0,0,0,0,0,1,2016,1989
14810,0,14051,10,18,8,976,1063680.49,3,4,1,22540.75,79.13,5,0,0,0,0,0,0,0,1,2024,1990
16848,0,13593,7,12,4,993,1242268.36,5,5,1,24538.5,69.72,2,0,0,0,0,0,0,0,1,2024,1985
17790,0,11433,5,11,4,709,1560021.44,7,5,1,28686.75,68.76,2,0,0,0,0,0,0,0,1,2024,1984
15249,0,14047,7,14,4,1989,807041.19,5,2,1,17320.5,68.76,3,0,0,0,0,0,0,0,1,2024,1969
13841,0,14118,13,28,8,1744,1603579.53,1,5,0,29309.2,74.12,3,0,1,0,0,0,0,0,0,2024,1987
14715,0,665,1,1,2,121,97129.29,0,2,0,2978.5,53.34,0,0,0,0,0,0,0,0,1,2016,1986
16053,0,12939,5,16,8,1385,1219683.99,6,4,0,24410.5,79.13,4,0,0,0,0,0,0,0,1,2024,1978
16417,1,7099,3,7,6,690,1004784.34,2,6,0,24155.8,69.09,4,0,0,0,0,0,0,0,1,2024,1992
16070,1,8493,11,14,4,1314,868846.15,0,6,0,18347.75,71.12,2,0,0,0,0,0,1,0,0,2022,1978
13526,0,3958,2,4,4,476,233046.32,0,2,0,6319.5,55.77,2,0,0,0,0,0,0,0,1,2017,1980
17137,0,11690,3,9,4,1306,918571.49,4,3,0,21733,68.76,2,0,0,0,0,0,0,0,1,2024,1984
16669,0,10128,6,11,4,784,706014.7,0,2,1,15553,57.9,2,0,0,0,0,0,0,0,1,2020,1986
12956,0,6647,4,15,7,513,1090328.36,4,5,1,23123.5,68.76,3,0,0,0,0,0,0,0,1,2024,1981
17396,0,4711,6,12,5,373,633936.66,0,5,0,15912.75,65.145,3,0,0,0,0,0,0,0,1,2021,1986
15649,0,13929,7,13,9,1313,1597684.7,4,6,0,27703.9,86.86,5,0,0,0,0,0,0,0,1,2024,1983
17529,0,6067,3,6,7,827,855737.34,0,7,0,17276.5,68.175,2,0,0,0,0,1,0,0,0,2022,1981
15131,0,7531,2,8,4,711,592246.5,0,5,1,14878.25,57.9,2,0,0,0,0,0,1,0,0,2020,1988
13675,0,3563,2,3,8,329,1071018.12,4,6,1,22419.25,79.13,4,0,0,0,0,0,0,0,1,2024,1987
18320,0,8890,8,35,4,816,1031181.95,6,6,0,22147.25,68.76,2,0,0,0,0,0,0,1,0,2024,1991
16818,0,7866,1,10,4,966,500649.84,0,4,0,13104.25,71.12,3,0,0,0,0,0,0,0,1,2020,1990
15541,0,11568,4,9,7,760,1280157.15,4,3,0,23397.9,69.72,3,0,0,1,0,0,0,0,0,2024,1985
16770,0,7258,1,5,8,807,1022186.99,4,10,1,21713,79.13,8,0,0,0,0,0,0,0,1,2024,1983
13525,0,6029,0,7,4,748,344739.07,0,6,0,9317,57.9,2,0,0,0,0,0,0,0,1,2019,1988
13086,0,9805,6,12,4,873,671304.43,0,3,0,15169.54,57.9,2,0,0,0,0,0,0,0,1,2021,1987
17489,0,9742,2,2,7,1101,1041962.93,5,7,1,21670.5,74.36,4,0,0,0,0,0,0,0,1,2024,1986
16553,0,4046,1,5,4,513,391901.75,0,3,1,10245,57.9,2,0,0,0,0,0,0,0,1,2019,1991
14525,0,9325,6,12,4,662,1051039.79,4,5,1,21864.75,68.76,2,0,0,0,1,0,0,0,0,2024,1992
13302,0,9417,1,10,4,1069,684611.58,0,7,0,17039.25,74.36,2,0,0,0,0,0,0,0,1,2022,1986
13180,0,6917,0,2,4,463,1022677.19,5,4,0,21342.25,74.36,2,0,0,0,0,0,0,0,1,2024,1984
14627,0,4193,2,2,4,511,217694.15,0,2,0,5995.85,55.77,2,0,0,0,0,1,0,0,0,2017,1990
18324,1,6138,8,11,6,698,1090209.34,2,7,0,23643.45,71.12,7,0,0,0,0,0,0,0,1,2024,1991
17215,0,7460,3,11,4,1319,494138.78,0,5,0,12159.75,71.12,3,0,0,0,0,0,0,0,1,2020,1984
15707,0,14251,7,10,4,1439,1179118.46,5,7,0,23379.85,74.36,3,0,0,0,0,0,1,0,0,2024,1993
17171,0,9120,8,11,4,939,1116234.24,5,6,0,22326.5,69.73,3,0,0,0,1,0,0,0,0,2024,1991
16400,0,7661,2,4,4,688,569915.15,0,3,0,13427.15,74.36,3,0,0,0,0,0,0,0,1,2020,1990
13457,0,11311,9,25,6,978,1069205.27,4,4,0,22200.95,69.09,4,0,0,0,0,0,0,0,1,2024,1976
16793,0,3929,5,6,7,466,1277629.21,4,7,0,24344.75,74.36,8,0,0,0,0,0,1,0,0,2024,1988
17191,0,10280,9,11,4,1052,684792.69,0,4,0,15244.25,55.77,3,0,0,0,1,0,0,0,0,2021,1987
18035,0,10254,10,31,4,825,1425891,7,7,0,26583.75,74.36,3,0,0,0,0,0,1,0,0,2024,1985
13578,0,5379,0,2,4,530,579995.83,0,8,0,13533.75,55.77,3,0,0,0,0,0,0,0,1,2020,1992
13431,0,405,0,0,2,70,165625.37,0,3,1,5650.25,49.74,1,0,0,0,0,0,0,0,1,2017,1987
16508,0,7210,1,5,4,725,518021.72,0,5,0,12626.75,55.77,3,0,0,0,1,0,0,0,0,2021,1985
15607,0,10230,7,13,4,722,988693.58,0,3,1,21299.25,74.36,3,0,0,0,0,0,0,0,1,2024,1967
17735,0,6429,2,4,4,772,1128918.81,6,7,1,22753.95,69.73,3,0,0,0,0,0,0,0,1,2024,1984
16629,0,5839,1,3,4,536,787155.51,1,6,0,19421.05,55.77,3,0,0,0,0,0,0,0,1,2024,1985
14228,0,3542,8,11,4,295,269216.97,0,3,1,7478,55.77,3,0,0,0,0,0,0,0,1,2018,1989
14669,0,5860,7,15,9,553,946708.49,5,6,1,20277.6,74.36,4,0,0,0,0,0,0,0,1,2024,1985
17967,0,0,0,0,1,0,65522.64,0,1,0,2438,41.28,0,0,0,0,0,0,1,0,0,2016,1968
16666,0,7856,3,3,4,633,867020.02,2,5,0,22270.11,67.46,5,0,1,0,0,0,0,0,0,2024,1970
16179,0,7,0,0,16,0,422627.9,0,0,0,4616,96.655,0,0,0,0,0,0,0,0,1,2017,1959
12783,0,3,0,0,16,0,674074.45,0,0,0,7120,102.57,0,0,0,1,0,0,0,0,0,2018,1959
13830,1,6342,0,1,4,798,1095835.37,4,6,0,21495,68.76,2,0,0,0,0,0,0,0,1,2024,1982
16496,0,7420,9,19,4,684,1143593.33,6,7,0,22976.05,68.76,2,0,0,0,0,0,0,1,0,2024,1986
13910,0,8000,0,0,11,850,1260125.6,5,4,0,22419.5,79.13,5,0,0,0,0,0,0,0,1,2024,1986
12730,0,5232,2,7,7,324,374690.18,0,5,1,10343,57.9,3,0,0,0,0,0,0,0,1,2019,1981
13365,0,4762,7,9,4,556,336524.33,0,3,0,8017.25,65.145,2,0,0,0,0,0,0,0,1,2018,1979
15506,0,4242,2,3,5,463,721697.68,0,4,0,17621.25,65.145,3,0,0,0,0,0,1,0,0,2022,1982
17666,0,9860,2,4,4,826,1065623.08,4,9,0,21304.1,86.86,2,0,0,0,0,0,1,0,0,2024,1990
14569,0,3495,0,3,4,354,323504.45,0,4,0,7395.75,65.145,2,0,0,0,0,0,0,1,0,2018,1978
17325,0,9117,11,14,8,812,1157005.13,4,4,0,21925.45,79.13,6,0,0,0,0,0,0,0,1,2024,1982
18105,0,1731,3,8,6,279,968373.37,3,5,0,20576.1,69.09,5,0,0,0,0,0,0,0,1,2024,1984
15786,1,8977,8,12,4,918,893265.58,5,8,0,20394,69.09,3,0,0,0,0,0,0,1,0,2024,1988
14619,0,6858,7,16,4,623,625128.83,0,5,1,14290.25,74.36,3,0,0,0,0,0,0,0,1,2021,1987
17732,1,1870,0,3,4,251,136624.12,0,3,1,3908,53.34,3,0,0,0,0,0,1,0,0,2017,1976
14296,1,6950,2,5,4,852,429356.22,0,3,0,10719.75,55.77,3,0,0,0,0,0,0,0,1,2020,1990
15824,0,9845,7,9,6,929,993004.63,4,9,0,21454.12,69.09,4,0,0,0,0,0,1,0,0,2024,1975
15312,0,4155,1,6,4,601,334699.37,0,4,0,9182,74.36,3,0,0,0,0,0,0,0,1,2019,1980
17908,0,10752,4,6,4,1462,890469.63,3,4,0,18993.25,74.36,3,0,0,0,1,0,0,0,0,2024,1987
17610,0,12854,4,12,6,1943,1093284.12,5,5,0,22047,68.76,4,0,0,0,0,0,1,0,0,2024,1984
14468,0,1469,2,3,4,239,109478.97,0,3,0,3303.25,53.34,3,0,0,0,0,0,0,0,1,2016,1992
15556,0,9231,9,11,4,1238,563497.39,0,5,0,13046.75,55.77,3,0,0,0,0,0,0,0,1,2020,1974
13211,0,7882,7,9,4,1444,687007.6,0,6,1,15202,55.77,3,0,0,0,0,0,0,0,1,2022,1990
16720,1,3889,2,3,5,534,440404.23,0,7,1,11151.75,55.77,5,0,0,0,1,0,0,0,0,2020,1993
14753,1,3721,5,5,4,910,245560.41,0,4,0,6931.25,55.77,3,0,0,0,0,0,0,0,1,2018,1993
17194,0,7545,1,2,4,890,968041.69,5,9,0,20555.1,68.76,3,0,0,0,1,0,0,0,0,2024,1987
17372,0,245,0,1,2,39,44552.93,0,2,1,1588,49.74,1,0,0,1,0,0,0,0,0,2016,1986
14103,0,12393,8,21,5,1163,1149073.74,6,7,0,23431,71.12,4,0,0,0,0,0,0,0,1,2024,1992
15697,0,9912,2,12,4,1000,1137020.77,4,6,0,22367.25,68.76,3,0,0,0,0,0,0,0,1,2024,1985
15346,0,10259,4,14,8,904,996827.9,2,5,0,20113.25,79.13,4,0,0,0,0,0,0,0,1,2024,1986
15956,0,7481,11,19,8,633,1209528.14,6,7,1,22150.65,80.25,5,0,0,0,0,0,0,0,1,2024,1988
16808,0,7371,8,12,5,530,1168819.17,6,6,0,22355.25,69.09,3,0,0,0,0,0,0,0,1,2024,1988
13183,0,8370,3,10,4,814,781447.61,0,4,0,15636.98,65.145,2,0,0,1,0,0,0,0,0,2022,1988
14376,0,7905,0,3,7,950,1052644.52,4,5,0,19871.5,74.36,4,0,0,0,0,0,0,0,1,2024,1989
15516,0,7006,16,30,5,387,1068546.03,6,5,1,20757,69.72,3,0,0,0,0,0,0,0,1,2024,1985
15404,0,5887,0,0,5,0,331020.74,0,5,0,8899,55.77,4,0,0,0,0,0,0,0,1,2019,1992
15687,0,7739,11,15,4,405,894344.63,2,7,1,19286.5,70.84,3,0,0,0,0,0,0,0,1,2024,1983
14066,0,434,0,0,2,76,84269.17,0,2,0,2900,49.74,1,0,0,0,0,0,0,0,1,2017,1976
16425,0,13296,5,20,7,1709,942393.29,5,5,0,19534.75,69.72,4,0,0,0,0,0,1,0,0,2024,1987
13408,0,8347,5,7,4,1043,1026383.52,5,6,0,19971.6,74.36,2,0,0,0,0,0,1,0,0,2024,1990
15588,1,10766,0,3,4,900,1041486.47,4,2,0,24764,68.76,2,0,0,0,0,0,0,0,1,2024,1980
13462,0,6991,9,11,4,704,518598.34,0,3,0,12167.75,71.12,3,0,0,0,0,0,0,0,1,2020,1994
17985,1,6331,3,5,4,537,492359.79,0,4,0,11787,55.77,3,0,0,1,0,0,0,0,0,2021,1991
16237,1,7592,2,7,6,785,944309.75,3,6,0,23615,68.76,4,0,0,0,0,0,0,0,1,2024,1984
14835,0,10245,12,30,4,1034,966629.2,5,5,1,19937,69.72,3,0,0,0,0,0,0,0,1,2024,1983
16656,0,5369,4,5,4,775,314009.2,0,4,1,8429,55.77,3,0,0,0,0,0,0,0,1,2019,1975
14235,0,4768,4,7,4,547,266231.78,0,5,0,7337.5,55.77,3,0,0,0,0,0,0,0,1,2018,1988
17189,0,2966,5,7,4,446,201356.7,0,4,1,5698,55.77,3,0,0,0,0,0,0,0,1,2018,1991
16817,0,8955,7,15,4,721,634902.27,0,4,0,14770,54.29,3,0,0,0,0,0,1,0,0,2022,1992
14534,0,5900,9,17,5,565,530244.17,0,6,0,12391.5,55.77,4,0,0,0,0,0,0,0,1,2020,1989
17209,0,8600,6,17,4,809,419244.49,0,2,1,9927,55.77,2,0,0,0,0,0,0,0,1,2019,1988
15683,1,3375,2,4,6,402,586207.12,0,5,0,16849.65,86.86,4,0,0,0,0,0,0,0,1,2021,1984
17299,0,7921,7,9,4,850,922199.19,0,5,0,18676.25,60.81,2,0,0,0,0,1,0,0,0,2024,1987
17585,0,3808,1,5,6,248,1510271.11,4,4,0,26371.65,86.86,6,0,0,1,0,0,0,0,0,2024,1976
16511,0,6246,3,8,4,1339,590722.64,0,5,1,14303.75,71.12,3,0,0,0,1,0,0,0,0,2022,1987
14980,0,5516,4,16,4,434,249598.31,0,3,1,6984.25,55.77,3,0,0,0,0,0,0,1,0,2018,1988
13676,0,6597,4,10,4,711,586631.88,2,5,1,18818.32,68.76,3,0,0,0,1,0,0,0,0,2024,1975
17708,0,9108,4,12,5,1266,907524.67,6,7,0,19004.5,68.76,3,0,0,0,0,0,0,0,1,2024,1983
16836,0,9961,7,12,4,823,1164865.53,6,6,1,23380.2,69.73,3,0,0,1,0,0,0,0,0,2024,1988
13960,0,11991,9,16,4,1167,1012197.57,0,4,0,19737.5,55.77,3,0,0,0,0,0,0,1,0,2022,1982
14145,0,2974,2,5,4,351,212397.83,0,3,0,5929.5,55.77,3,0,0,0,0,0,0,0,1,2018,1994
17471,0,8916,12,30,5,1052,1124139.73,5,7,1,21776.5,68.76,4,0,0,0,0,0,0,0,1,2024,1987
13517,0,7660,4,8,4,651,387771.03,0,3,0,9666,55.77,3,0,0,0,0,0,0,0,1,2020,1993
13642,0,8601,2,8,7,747,980911.31,5,4,0,20478.5,71.12,4,0,0,0,0,0,0,0,1,2024,1992
15080,0,5600,2,5,4,576,428593.64,0,4,1,10362.75,55.77,3,0,0,1,0,0,0,0,0,2020,1984
15412,0,8124,2,17,5,606,1034391.89,6,9,1,21862,71.12,4,0,0,0,0,0,0,0,1,2024,1983
15710,0,5800,3,4,4,904,659919.63,1,5,0,18399.25,68.76,3,0,0,0,0,0,0,0,1,2024,1986
13049,0,11440,0,17,4,1197,1229951.39,5,8,1,23064.25,69.09,3,0,0,0,0,0,0,0,1,2024,1986
14367,0,6998,8,28,6,790,972848.14,5,8,1,21292,68.76,4,0,0,0,0,0,0,0,1,2024,1987
17088,0,13699,9,19,5,1308,1097067.71,6,9,0,21768.75,69.72,4,0,0,0,0,0,0,0,1,2024,1991
15548,0,12353,6,27,10,931,913636.72,5,5,1,19271.3,74.49,5,0,0,0,0,0,0,0,1,2024,1989
14211,0,4585,4,6,4,491,240830.92,0,3,0,6658.75,55.77,3,0,0,0,0,0,0,0,1,2018,1991
17175,0,18014,8,21,4,1122,1270043.84,6,6,0,24296.25,68.76,3,0,0,0,0,0,0,0,1,2024,1991
16595,0,8921,6,7,4,696,962599.98,4,5,0,20168.75,86.86,2,0,0,1,0,0,0,0,0,2024,1981
14065,0,6829,0,5,4,586,506205.49,0,2,0,10793.5,65.145,2,0,0,0,0,0,0,0,1,2020,1987
13569,0,4968,2,41,4,319,1109875.92,3,6,0,20692.75,86.86,2,0,0,0,0,0,0,0,1,2024,1981
14768,0,9596,4,8,4,495,1020812.4,5,5,0,19401.5,86.86,2,0,0,0,0,0,0,0,1,2024,1987
13695,0,453,4,4,2,99,66993.95,0,2,1,2144.5,49.74,1,0,0,0,0,0,0,0,1,2017,1980
13433,0,13539,8,12,7,932,1113095.15,4,3,0,21341.25,69.72,4,0,0,1,0,0,0,0,0,2024,1989
17047,0,0,0,0,2,0,73560.28,0,2,0,2418,49.74,1,0,1,0,0,0,0,0,0,2017,1991
15234,0,2804,10,18,4,241,210904.88,0,3,0,5937.25,71.12,3,0,0,0,0,0,0,0,1,2018,1983
17201,0,6395,1,4,4,739,643500.1,0,5,1,14397.75,71.12,3,0,0,0,0,0,0,0,1,2022,1984
17192,0,11027,9,14,4,1007,937091.77,0,4,0,19140.25,56.12,3,0,0,0,0,0,0,0,1,2024,1993
13708,1,7609,6,16,4,888,589137.21,0,7,0,14184.5,71.12,3,0,0,0,0,0,0,0,1,2022,1991
15359,1,6632,2,11,6,509,988247.46,4,6,0,19217.1,70.39,4,0,0,0,0,0,0,0,1,2024,1971
13594,0,9646,5,7,4,872,1000952.1,4,5,0,20312,71.12,3,0,0,0,0,0,0,1,0,2024,1979
17256,0,10019,6,10,4,1477,810618.62,3,5,0,18149.75,68.76,3,0,1,0,0,0,0,0,0,2024,1989
16556,0,6951,2,12,4,950,602520.78,0,6,0,13594,54.29,3,0,0,0,0,0,0,0,1,2022,1993
17062,0,137,0,0,2,30,43894.73,0,2,0,1448.9,49.74,1,0,0,0,0,0,0,0,1,2016,1994
16025,0,2573,0,0,4,343,171867.96,0,3,1,5051.75,53.34,3,0,0,0,0,0,0,1,0,2018,1982
15624,0,7630,4,10,4,887,896960.58,6,6,0,19140,68.76,3,0,0,0,0,0,0,0,1,2024,1984
13598,0,13048,9,10,5,808,1130778.08,6,5,0,21425,71.12,4,0,0,0,0,0,0,0,1,2024,1991
17311,0,231,1,1,2,35,79218.27,0,2,0,2582.5,49.74,1,0,0,0,1,0,0,0,0,2017,1983
17427,0,5344,1,1,5,475,655370.3,0,6,0,14634,56.11,4,0,0,0,0,0,1,0,0,2023,1986
13163,1,9308,2,4,6,919,958748.65,4,10,0,22735.22,71.12,6,0,0,0,0,0,0,0,1,2024,1994
16477,0,692,0,0,2,128,83928.02,0,2,1,2621.5,53.34,1,0,0,0,0,0,0,0,1,2017,1987
14947,0,2630,1,3,4,397,188436.2,0,3,0,5375,53.34,3,0,0,1,0,0,0,0,0,2018,1990
13389,0,756,0,0,3,136,67007.68,0,2,0,1890.5,55.77,1,0,0,0,0,0,0,0,1,2017,1981
15211,0,8476,6,24,10,798,974258.31,4,5,0,20074.18,79.5,4,0,0,0,0,0,0,0,1,2024,1986
14396,0,8361,4,9,4,1176,1088280.32,5,5,0,20442.5,68.76,2,0,0,1,0,0,0,0,0,2024,1980
13592,0,7272,7,20,4,492,864585.91,1,5,0,19188.18,77.2,2,0,0,1,0,0,0,0,0,2024,1988
17600,0,8165,2,8,4,956,1063125.06,4,5,0,19732.5,68.76,2,0,0,0,0,0,0,0,1,2024,1981
13040,0,2822,6,6,4,436,380615.76,0,4,0,17283,68.76,2,0,0,1,0,0,0,0,0,2024,1988
15917,0,7629,15,20,4,823,525029.66,0,4,0,13542.5,65.145,2,0,0,0,0,0,0,0,1,2022,1989
17197,0,6261,2,4,4,756,776227.28,5,8,0,16187,68.76,2,0,0,0,0,0,0,0,1,2024,1987
16743,0,8688,1,5,4,796,1088574.39,4,3,0,20027.25,86.86,2,0,0,0,0,0,0,0,1,2024,1982
17992,1,2202,2,3,4,399,252322.34,0,4,0,6613.75,71.12,2,0,0,0,0,0,0,0,1,2019,1991
13125,0,586,0,0,3,110,66677.01,0,3,0,2171,49.74,2,0,0,0,0,0,0,0,1,2017,1992
14497,0,6863,2,5,5,1124,621160.58,0,7,1,13915.25,54.29,4,0,0,0,0,0,0,1,0,2022,1992
14710,0,8741,6,13,4,710,925323.25,3,6,0,18681.5,69.72,3,0,0,0,0,0,0,1,0,2024,1995
13948,0,2901,1,10,4,292,194733.78,0,4,1,5492.75,53.34,3,0,0,0,1,0,0,0,0,2018,1987
16833,0,2485,4,8,4,277,205114.27,0,2,1,4798.25,65.145,2,0,0,0,0,0,0,0,1,2018,1989
17058,0,9656,5,9,4,981,1099257.18,1,5,0,20582.51,68.76,2,0,0,0,1,0,0,0,0,2024,1971
12707,0,8760,6,18,11,971,1020074.09,4,7,0,19059.75,79.13,6,0,0,0,0,0,0,0,1,2024,1985
17437,0,6930,3,7,4,869,836044.67,6,5,1,19175.95,69.73,3,0,0,0,0,0,0,0,1,2024,1989
18281,0,9399,4,22,4,819,870907.89,4,5,0,18530.5,68.76,3,0,0,0,1,0,0,0,0,2024,1987
15807,1,4426,2,5,4,558,450839.77,0,6,0,12026.75,71.12,3,0,0,0,0,0,1,0,0,2022,1977
15736,0,9075,8,12,5,1186,902063.79,4,7,1,19158,71.12,4,0,0,0,1,0,0,0,0,2024,1985
